,idnr,country,repbas,closdate,closdate_year,accpra,months,unit,currency,exchrate,exchrate2,fias,ifas,tfas,ofas,cuas,stok,debt,ocas,cash,toas,shfd,capi,osfd,ncli,ltdb,oncl,prov,culi,loan,cred,ocli,tshf,wkca,ncas,enva,empl,opre,turn,cost,gros,oope,oppl,fire,fiex,fipl,plbt,taxa,plat,exre,exex,extr,pl,expt,mate,staf,depr,inte,rd,cf,av,ebit,ebta,rshf,rcem,rtas,cfop,prma,grma,etma,ebma,nat,ic,stot,coll,crpe,exop,curr,liqr,shlq,solr,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape,compcat,idnr,accnr,ofnbr,name,name_nat,address,address_nat,zipcode,city,city_nat,region,region_nat,country,cntrycde,phone,fax,email,lstatus,statusdate,statusdate_year,type,dateinc,dateinc_year,quoted,repbas_header,consol,typacc,lastyear,numyears,updnum,ipsource,indepind,compcat,trdesen,tradedes,pgid,pgname,pgdesc,pgsize,statusdate_char,dateinc_char,name_short
41,DE5190622172,GERMANY,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,3.0,EUR,1.336898446,1.0,23853.0,0.0,16439.0,7414.0,18665584.0,0.0,125948.0,18539636.0,21662.0,18689437.0,3231373.0,1227110.0,2004263.0,1107843.0,0.0,1107843.0,1107843.0,14350221.0,0.0,14127382.0,222839.0,18689437.0,-14001434.0,4315363.0,,12.0,134286719.0,132033571.0,,,,114622.0,15650.0,48250.0,-32600.0,82022.0,32070.0,49952.0,,,,49952.0,,132004125.0,641082.0,4031.0,48250.0,,53983.0,775385.0,114622.0,118653.0,2.54,3.0,0.44,0.04,0.06,,0.09,0.09,30.95,2.38,,0.0,38.0,,1.3,1.3,2.92,17.29,34.28,7.0,11191.0,0.48,53.0,269.0,,1557.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
42,DE5190622172,GERMANY,Unconsolidated data,2011-12-31,2011.0,Local GAAP,12.0,3.0,EUR,1.293899894,1.0,20817.0,0.0,13403.0,7414.0,19246953.0,0.0,128216.0,19118737.0,24411.0,19267770.0,3420469.0,1227110.0,2193359.0,902043.0,0.0,902043.0,902043.0,14945258.0,0.0,14302618.0,642640.0,19267770.0,-14174402.0,4301695.0,,10.0,158015167.0,155705160.0,,,,258324.0,31045.0,47392.0,-16347.0,241977.0,52881.0,189096.0,,,,189096.0,,155663265.0,599158.0,3036.0,47392.0,,192132.0,891563.0,258324.0,261360.0,7.07,6.69,1.26,0.12,0.15,,0.17,0.16,36.56,5.45,,0.0,33.0,,1.29,1.29,3.79,17.75,26.37,24.0,15802.0,0.38,60.0,342.0,,1927.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
43,DE5190622172,GERMANY,Unconsolidated data,2012-12-31,2012.0,Local GAAP,12.0,3.0,EUR,1.319399953,1.0,17318.0,0.0,9904.0,7414.0,21035496.0,0.0,119593.0,20915903.0,2928.0,21052814.0,3477366.0,1227110.0,2250256.0,862509.0,0.0,862509.0,862509.0,16712939.0,0.0,158472.0,16554467.0,21052814.0,-38879.0,4322557.0,,12.0,150235473.0,146513667.0,,,,105059.0,18506.0,39006.0,-20500.0,84559.0,27662.0,56897.0,,,,56897.0,,146491815.0,671279.0,3498.0,39006.0,,60395.0,798342.0,105059.0,108557.0,2.43,2.85,0.4,0.04,0.06,,0.07,0.07,34.62,2.69,,0.0,0.0,,1.26,1.26,4.03,16.52,24.8,7.0,12520.0,0.45,56.0,290.0,-3.0,1754.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
44,DE5190622172,GERMANY,Unconsolidated data,2013-12-31,2013.0,Local GAAP,12.0,3.0,EUR,1.379099965,1.0,14771.0,0.0,7357.0,7414.0,24473725.0,0.0,195983.0,24277742.0,53837.0,24488496.0,3501136.0,1227110.0,2274026.0,824119.0,0.0,824119.0,824119.0,20163241.0,0.0,192803.0,19970438.0,24488496.0,3180.0,4310484.0,,13.0,179602398.0,176134803.0,,,,95743.0,10972.0,38375.0,-27403.0,68340.0,44571.0,23769.0,,,,23769.0,,176016123.0,544366.0,2547.0,38375.0,,26316.0,653628.0,95743.0,98290.0,1.95,2.47,0.28,0.02,0.04,,0.06,0.05,41.52,2.5,,0.0,0.0,,1.21,1.21,4.25,14.3,23.54,5.0,13816.0,0.3,42.0,269.0,0.0,1884.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
45,DE5190622172,GERMANY,Unconsolidated data,2014-12-31,2014.0,Local GAAP,12.0,3.0,EUR,1.214100599,1.0,12362.0,0.0,4948.0,7414.0,51509065.0,0.0,157561.0,51351504.0,38178.0,51521427.0,3672317.0,1227110.0,2445207.0,862241.0,0.0,862241.0,862241.0,46986869.0,0.0,136580.0,46850289.0,51521427.0,20981.0,4522196.0,,10.0,194269791.0,190522790.0,,,,252091.0,11153.0,36287.0,-25134.0,226957.0,55776.0,171181.0,,,,171181.0,,190387419.0,682969.0,2409.0,36287.0,,173590.0,948622.0,252091.0,254500.0,6.18,5.81,0.44,0.09,0.12,,0.13,0.13,42.84,6.95,,0.0,0.0,,1.1,1.1,4.26,7.13,23.48,23.0,19427.0,0.35,68.0,367.0,2.0,5152.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
46,DE5190622172,GERMANY,Unconsolidated data,2015-12-31,2015.0,Local GAAP,12.0,3.0,EUR,1.088699937,1.0,10681.0,0.0,3267.0,7414.0,18726876.0,0.0,185681.0,18541196.0,15009.0,18737557.0,3642471.0,1227110.0,2415361.0,872617.0,0.0,872617.0,872617.0,14222469.0,0.0,187358.0,14035111.0,18737557.0,-1678.0,4504407.0,,10.0,3066662.0,1714253.0,,,,-4342.0,11411.0,33609.0,-22198.0,-26540.0,3306.0,-29846.0,,,,-29846.0,,1606852.0,690977.0,1681.0,33609.0,,-28165.0,699727.0,-4342.0,-2661.0,-0.73,0.16,-0.14,-0.92,-0.87,,-0.09,-0.14,0.68,-0.13,,22.0,22.0,,1.32,1.32,4.17,19.44,23.96,-3.0,307.0,22.53,69.0,364.0,0.0,1874.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
47,DE5190622172,GERMANY,Unconsolidated data,2016-12-31,2016.0,Local GAAP,12.0,3.0,EUR,1.05409956,1.0,9686.0,0.0,2272.0,7414.0,23130495.0,0.0,196934.0,22933561.0,2638.0,23140181.0,3749538.0,1227110.0,2522428.0,896381.0,0.0,896381.0,896381.0,18494263.0,0.0,139362.0,18354901.0,23140181.0,57573.0,4636232.0,,12.0,3298735.0,3232998.0,,,,168274.0,10972.0,32061.0,-21089.0,147185.0,40119.0,107066.0,,,,107066.0,1602998.0,1700453.0,667827.0,1301.0,32061.0,,108368.0,848374.0,168274.0,169575.0,3.93,3.86,0.64,3.29,4.46,,5.14,5.1,0.71,5.25,,21.0,15.0,48.59,1.25,1.25,4.18,16.2,23.91,12.0,275.0,20.24,56.0,312.0,5.0,1928.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
48,DE5190622172,GERMANY,Unconsolidated data,2017-12-31,2017.0,Local GAAP,12.0,3.0,EUR,1.199299574,1.0,9233.0,0.0,1819.0,7414.0,44548372.0,0.0,224689.0,44323683.0,43530047.0,44557605.0,3790505.0,1227110.0,2563395.0,40767100.0,39871683.0,895417.0,895417.0,0.0,,,,44557605.0,,44548372.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,8.51,,,,,,292.0,,3428.0,LARGE,DE5190622172,DE5190622172U,HRB 45347 (Kln),MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,MILCHVERWALTUNG FRIESLANDCAMPINA GERMANY GMBH,GELDERNSTR. 35,GELDERNSTR. 35,50739,KOELN,KLN,Koeln,Kln,GERMANY,DE,+49 221 17750,+49 221 1775399,,Active,,,Limited liability company - GmbH,1923-05-17,1923.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Creditreform Germany,C,LARGE,,Eingetragener Gegenstand:Abwicklung der gegenber der Campina u.a. bestehenden Milchanlieferungsverpflichtung der Mitglieder der Campina u.a. und die Betreuung derselben einschlielich dazugehriger Manahmen nach Magabe des Status der Campina u.a. und der hierzu erlassenen Lieferbedingungen sowie der einschlgigen deutschen und europischen Gesetze und Verordnungen,82991,8299 VL,Other business support service activities nec (Very Large Companies),42395.0,,17/05/1923,MILCHVERWALTUNG FRICAMP GERMANY GMBH
49,ESA35005685,SPAIN,Unconsolidated data,2008-12-31,2008.0,Local GAAP,12.0,3.0,EUR,1.391699314,1.0,996000.0,0.0,979000.0,17000.0,9126000.0,2408000.0,5022000.0,1696000.0,1628000.0,10122000.0,6771000.0,1202000.0,5569000.0,5000.0,0.0,5000.0,5000.0,3346000.0,2000.0,0.0,3344000.0,10122000.0,7430000.0,5780000.0,,32.0,33260000.0,30211000.0,,,,616000.0,69000.0,10000.0,59000.0,675000.0,202000.0,473000.0,,,,473000.0,,28641000.0,1414000.0,249000.0,10000.0,,722000.0,2348000.0,616000.0,865000.0,9.97,10.11,6.67,2.17,2.03,,2.6,1.85,4.91,61.6,13.81,54.0,0.0,,2.73,2.01,,66.89,0.1,21.0,1039.0,4.25,44.0,212.0,232.0,316.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
50,ESA35005685,SPAIN,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,3.0,EUR,1.440600395,1.0,1059000.0,0.0,1017000.0,42000.0,11344000.0,2405000.0,4698000.0,4241000.0,2507000.0,12403000.0,7113000.0,1202000.0,5911000.0,1000.0,1000.0,0.0,0.0,5289000.0,0.0,148000.0,5141000.0,12403000.0,6955000.0,6055000.0,,30.0,25587000.0,23018000.0,,,,453000.0,30000.0,,30000.0,483000.0,141000.0,342000.0,,,,342000.0,,21266000.0,1365000.0,339000.0,,,681000.0,,453000.0,792000.0,6.79,,3.89,2.66,1.89,,3.1,1.77,3.6,,10.64,66.0,2.0,,2.15,1.69,,57.35,0.01,16.0,853.0,5.33,46.0,237.0,232.0,413.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
51,ESA35005685,SPAIN,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,3.0,EUR,1.336898446,1.0,756000.0,0.0,733000.0,23000.0,7749000.0,2203000.0,3270000.0,2276000.0,2268000.0,8505000.0,4458000.0,1202000.0,3256000.0,1000.0,0.0,1000.0,,4046000.0,0.0,0.0,4046000.0,8505000.0,5473000.0,3703000.0,,27.0,23073000.0,20922000.0,,,,429000.0,63000.0,,63000.0,492000.0,147000.0,345000.0,,,,345000.0,,18835000.0,1219000.0,316000.0,,,661000.0,,429000.0,745000.0,11.04,,5.79,2.87,2.13,,3.23,1.86,5.17,,10.47,51.0,0.0,,1.92,1.37,,52.42,0.02,18.0,855.0,5.28,45.0,165.0,203.0,315.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
52,ESA35005685,SPAIN,Unconsolidated data,2011-12-31,2011.0,Local GAAP,12.0,3.0,EUR,1.293899894,1.0,718000.0,99000.0,596000.0,23000.0,9719000.0,3377000.0,4874000.0,1468000.0,1164000.0,10437000.0,4478000.0,1202000.0,3276000.0,9000.0,0.0,9000.0,,5950000.0,0.0,0.0,5950000.0,10437000.0,8251000.0,3769000.0,,27.0,25021000.0,22690000.0,,,,323000.0,23000.0,39000.0,-16000.0,307000.0,287000.0,20000.0,,,,20000.0,,20893000.0,1260000.0,216000.0,39000.0,,236000.0,1822000.0,323000.0,539000.0,6.86,7.71,2.94,0.94,1.23,,2.15,1.29,5.58,8.28,7.41,70.0,0.0,,1.63,1.07,497.56,42.91,0.2,11.0,927.0,5.04,47.0,166.0,306.0,387.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
53,ESA35005685,SPAIN,Unconsolidated data,2012-12-31,2012.0,Local GAAP,12.0,3.0,EUR,1.319399953,1.0,533000.0,73000.0,447000.0,13000.0,8572000.0,2557000.0,4283000.0,1732000.0,1724000.0,9105000.0,4732000.0,1202000.0,3530000.0,7000.0,0.0,7000.0,,4366000.0,0.0,94000.0,4272000.0,9105000.0,6746000.0,4206000.0,,26.0,24002000.0,22087000.0,,,,354000.0,1000.0,,1000.0,355000.0,101000.0,254000.0,,,,254000.0,,19833000.0,1116000.0,208000.0,,,462000.0,,354000.0,562000.0,7.5,,3.9,1.93,1.48,,2.34,1.48,5.07,,9.39,64.0,1.0,,1.96,1.38,676.0,51.97,0.15,14.0,923.0,4.65,43.0,182.0,259.0,350.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
54,ESA35005685,SPAIN,Unconsolidated data,2013-12-31,2013.0,Local GAAP,12.0,3.0,EUR,1.379099965,1.0,536000.0,65000.0,440000.0,31000.0,10263000.0,2620000.0,4185000.0,3458000.0,3452000.0,10799000.0,4891000.0,1202000.0,3689000.0,7000.0,0.0,7000.0,,5901000.0,0.0,103000.0,5798000.0,10799000.0,6702000.0,4362000.0,,26.0,23176000.0,21701000.0,,,,229000.0,,,0.0,229000.0,70000.0,159000.0,,,,159000.0,,18202000.0,1291000.0,194000.0,,,353000.0,,229000.0,423000.0,4.68,,2.12,1.52,0.99,,1.83,0.99,4.73,,8.85,65.0,2.0,,1.74,1.3,698.71,45.29,0.14,9.0,891.0,5.57,50.0,188.0,258.0,415.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
55,ESA35005685,SPAIN,Unconsolidated data,2014-12-31,2014.0,Local GAAP,12.0,3.0,EUR,1.214100599,1.0,295000.0,27000.0,217000.0,51000.0,7040000.0,1663000.0,3127000.0,2250000.0,2243000.0,7335000.0,5110000.0,1202000.0,3908000.0,5000.0,0.0,5000.0,,2220000.0,0.0,88000.0,2132000.0,7335000.0,4702000.0,4820000.0,,19.0,20208000.0,19131000.0,,,,314000.0,,,0.0,314000.0,95000.0,219000.0,,,,219000.0,,15727000.0,1239000.0,199000.0,,,418000.0,,314000.0,513000.0,6.15,,4.28,2.07,1.55,,2.54,1.55,3.95,,12.15,56.0,2.0,,3.17,2.42,,69.67,0.1,17.0,1064.0,6.13,65.0,269.0,247.0,386.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
56,ESA35005685,SPAIN,Unconsolidated data,2015-12-31,2015.0,Local GAAP,12.0,3.0,EUR,1.088699937,1.0,183000.0,0.0,143000.0,40000.0,6169000.0,1377000.0,3058000.0,1734000.0,1720000.0,6352000.0,5269000.0,1202000.0,4067000.0,54000.0,0.0,54000.0,52000.0,1029000.0,0.0,0.0,1029000.0,6352000.0,4435000.0,5140000.0,,17.0,18765000.0,17590000.0,,,,263000.0,,,0.0,263000.0,104000.0,159000.0,,,,159000.0,,15098000.0,726000.0,101000.0,,,260000.0,,263000.0,364000.0,4.99,,4.14,1.39,1.4,,1.94,1.4,3.53,,13.63,59.0,0.0,,6.0,4.66,97.57,82.95,1.03,15.0,1104.0,3.87,43.0,310.0,261.0,374.0,LARGE,ESA35005685,ESA35005685U,A35005685,FRIESLANDCAMPINA CANARIAS SA,FRIESLANDCAMPINA CANARIAS SA,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,CALLE EL CHIP - URB INDUSTRIAL AJIMAR  9,35220,TELDE,TELDE,Las Palmas,Las Palmas,SPAIN,ES,+34 928716629,+34 928710501,,Active,2005-06-20,2005.0,Sole corporation,1965-03-25,1965.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,Informa,D,LARGE,,Comercio de queso y derivados,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,20/06/2005,25/03/1965,FRICAMP CANARIAS SA
